"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","location","status","depth","successful.count","successful.length"
"2021-03_West-Coast_BOSS","25","20210311_0735-1315_TOP_0007.mp4","0.03309","Serranidae","Caesioperca","spp",1,"-34.0626","114.765","20210311","West Coast","No-take","75.4","Yes","No"
"2021-03_West-Coast_BOSS","25","20210311_0735-1315_TOP_0008.mp4","1.93415","Sparidae","Chrysophrys","auratus",2,"-34.0626","114.765","20210311","West Coast","No-take","75.4","Yes","No"
"2021-03_West-Coast_BOSS","25","20210311_0735-1315_TOP_0008.mp4","0.70126","SUS","SUS","SUS",3,"-34.0626","114.765","20210311","West Coast","No-take","75.4","Yes","No"
"2021-03_West-Coast_BOSS","26","20210309_0735-1530_TOP_0010_0001.mp4","0.56473","Labridae","Ophthalmolepis","lineolatus",2,"-34.1003","114.844","20210309","West Coast","No-take","44.2","Yes","No"
"2021-03_West-Coast_BOSS","26","20210309_0735-1530_TOP_0010_0001.mp4","1.27600","Labridae","Pseudolabrus","biserialis",5,"-34.1003","114.844","20210309","West Coast","No-take","44.2","Yes","No"
"2021-03_West-Coast_BOSS","26","20210309_0735-1530_TOP_0010_0001.mp4","1.41947","Mullidae","Upeneichthys","vlamingii",1,"-34.1003","114.844","20210309","West Coast","No-take","44.2","Yes","No"
"2021-03_West-Coast_BOSS","26","20210309_0735-1530_TOP_0010_0001.mp4","0.77383","Pomacentridae","Chromis","klunzingeri",4,"-34.1003","114.844","20210309","West Coast","No-take","44.2","Yes","No"
"2021-03_West-Coast_BOSS","26","20210309_0735-1530_TOP_0010_0001.mp4","2.10627","Scorpididae","Neatypus","obliquus",1,"-34.1003","114.844","20210309","West Coast","No-take","44.2","Yes","No"
"2021-03_West-Coast_BOSS","26","20210309_0735-1530_TOP_0010_0001.mp4","0.77216","Serranidae","Caesioperca","spp",7,"-34.1003","114.844","20210309","West Coast","No-take","44.2","Yes","No"
"2021-03_West-Coast_BOSS","27","20210311_0735-1315_TOP_0002.mp4","2.58981","Carangidae","Carangoides","sp10",3,"-34.0521","114.789","20210311","West Coast","No-take","54.2","Yes","No"
"2021-03_West-Coast_BOSS","27","20210311_0735-1315_TOP_0002.mp4","2.32872","Carangidae","Pseudocaranx","spp",1,"-34.0521","114.789","20210311","West Coast","No-take","54.2","Yes","No"
"2021-03_West-Coast_BOSS","27","20210311_0735-1315_TOP_0002.mp4","2.77499","Enoplosidae","Enoplosus","armatus",2,"-34.0521","114.789","20210311","West Coast","No-take","54.2","Yes","No"
"2021-03_West-Coast_BOSS","27","20210311_0735-1315_TOP_0002.mp4","2.36709","Glaucosomatidae","Glaucosoma","hebraicum",2,"-34.0521","114.789","20210311","West Coast","No-take","54.2","Yes","No"
"2021-03_West-Coast_BOSS","27","20210311_0735-1315_TOP_0002.mp4","2.56061","Labridae","Choerodon","rubescens",1,"-34.0521","114.789","20210311","West Coast","No-take","54.2","Yes","No"
"2021-03_West-Coast_BOSS","27","20210311_0735-1315_TOP_0002.mp4","2.98659","Labridae","Coris","auricularis",1,"-34.0521","114.789","20210311","West Coast","No-take","54.2","Yes","No"
"2021-03_West-Coast_BOSS","27","20210311_0735-1315_TOP_0002.mp4","2.55728","Scorpididae","Neatypus","obliquus",44,"-34.0521","114.789","20210311","West Coast","No-take","54.2","Yes","No"
"2021-03_West-Coast_BOSS","28","20210308_0735-1537_TOP_0075.mp4","2.48331","Labridae","Coris","auricularis",1,"-34.0995","114.923","20210308","West Coast","No-take","47","Yes","No"
"2021-03_West-Coast_BOSS","28","20210308_0735-1537_TOP_0074.mp4","1.11028","Labridae","Ophthalmolepis","lineolatus",1,"-34.0995","114.923","20210308","West Coast","No-take","47","Yes","No"
"2021-03_West-Coast_BOSS","28","20210308_0735-1537_TOP_0074.mp4","0.15571","Labridae","Pseudolabrus","biserialis",7,"-34.0995","114.923","20210308","West Coast","No-take","47","Yes","No"
"2021-03_West-Coast_BOSS","28","20210308_0735-1537_TOP_0074.mp4","0.52970","Mullidae","Upeneichthys","vlamingii",1,"-34.0995","114.923","20210308","West Coast","No-take","47","Yes","No"
"2021-03_West-Coast_BOSS","28","20210308_0735-1537_TOP_0074.mp4","0.69180","Scorpididae","Neatypus","obliquus",1,"-34.0995","114.923","20210308","West Coast","No-take","47","Yes","No"
"2021-03_West-Coast_BOSS","29","20210311_0735-1315_TOP_0017.mp4","1.07635","Labridae","Suezichthys","bifurcatus",2,"-34.1266","114.784","20210311","West Coast","No-take","74","Yes","No"
"2021-03_West-Coast_BOSS","29","20210311_0735-1315_TOP_0017.mp4","1.46007","Pinguipedidae","Parapercis","ramsayi",1,"-34.1266","114.784","20210311","West Coast","No-take","74","Yes","No"
"2021-03_West-Coast_BOSS","29","20210311_0735-1315_TOP_0017.mp4","0.98793","SUS","SUS","SUS",1,"-34.1266","114.784","20210311","West Coast","No-take","74","Yes","No"
"2021-03_West-Coast_BOSS","3","20210309_0735-1530_TOP_0020_0001.mp4","0.13541","Gerreidae","Parequula","melbournensis",1,"-34.0789","114.851","20210309","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","3","20210309_0735-1530_TOP_0020_0001.mp4","1.85658","Labridae","Ophthalmolepis","lineolatus",4,"-34.0789","114.851","20210309","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","3","20210309_0735-1530_TOP_0020_0001.mp4","1.20704","Labridae","Pseudolabrus","biserialis",2,"-34.0789","114.851","20210309","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","3","20210309_0735-1530_TOP_0020_0001.mp4","0.31087","Mullidae","Upeneichthys","vlamingii",1,"-34.0789","114.851","20210309","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","3","20210309_0735-1530_TOP_0020_0001.mp4","1.09776","Scorpididae","Neatypus","obliquus",1,"-34.0789","114.851","20210309","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","30","20210308_0735-1537_TOP_0145.mp4","0.75047","Labridae","Ophthalmolepis","lineolatus",1,"-34.1256","114.915","20210308","West Coast","No-take","41.7","Yes","No"
"2021-03_West-Coast_BOSS","30","20210308_0735-1537_TOP_0145.mp4","0.72072","Labridae","Pseudolabrus","biserialis",4,"-34.1256","114.915","20210308","West Coast","No-take","41.7","Yes","No"
"2021-03_West-Coast_BOSS","30","20210308_0735-1537_TOP_0145.mp4","0.31365","Monacanthidae","Meuschenia","galii",1,"-34.1256","114.915","20210308","West Coast","No-take","41.7","Yes","No"
"2021-03_West-Coast_BOSS","30","20210308_0735-1537_TOP_0145.mp4","0.72072","Monacanthidae","Meuschenia","venusta",1,"-34.1256","114.915","20210308","West Coast","No-take","41.7","Yes","No"
"2021-03_West-Coast_BOSS","30","20210308_0735-1537_TOP_0146.mp4","2.57702","Odacidae","Olisthops","cyanomelas",1,"-34.1256","114.915","20210308","West Coast","No-take","41.7","Yes","No"
"2021-03_West-Coast_BOSS","30","20210308_0735-1537_TOP_0146.mp4","1.74647","Pomacentridae","Chromis","klunzingeri",1,"-34.1256","114.915","20210308","West Coast","No-take","41.7","Yes","No"
"2021-03_West-Coast_BOSS","30","20210308_0735-1537_TOP_0146.mp4","1.08692","Scorpididae","Neatypus","obliquus",2,"-34.1256","114.915","20210308","West Coast","No-take","41.7","Yes","No"
"2021-03_West-Coast_BOSS","31","20210311_0735-1315_TOP_0033.mp4","2.46802","Labridae","Coris","auricularis",1,"-34.061","114.806","20210311","West Coast","No-take","50.5","Yes","No"
"2021-03_West-Coast_BOSS","31","20210311_0735-1315_TOP_0032.mp4","0.94038","Labridae","Ophthalmolepis","lineolatus",1,"-34.061","114.806","20210311","West Coast","No-take","50.5","Yes","No"
"2021-03_West-Coast_BOSS","31","20210311_0735-1315_TOP_0032.mp4","0.83222","Labridae","Pseudolabrus","biserialis",7,"-34.061","114.806","20210311","West Coast","No-take","50.5","Yes","No"
"2021-03_West-Coast_BOSS","31","20210311_0735-1315_TOP_0032.mp4","1.59882","Monacanthidae","Meuschenia","galii",1,"-34.061","114.806","20210311","West Coast","No-take","50.5","Yes","No"
"2021-03_West-Coast_BOSS","31","20210311_0735-1315_TOP_0033.mp4","2.93265","Odacidae","Siphonognathus","spp",1,"-34.061","114.806","20210311","West Coast","No-take","50.5","Yes","No"
"2021-03_West-Coast_BOSS","31","20210311_0735-1315_TOP_0033.mp4","2.99772","Pomacentridae","Parma","bicolor",1,"-34.061","114.806","20210311","West Coast","No-take","50.5","Yes","No"
"2021-03_West-Coast_BOSS","31","20210311_0735-1315_TOP_0032.mp4","1.93582","Scorpididae","Neatypus","obliquus",6,"-34.061","114.806","20210311","West Coast","No-take","50.5","Yes","No"
"2021-03_West-Coast_BOSS","32","20210308_0735-1537_TOP_0095.mp4","1.76148","Cheilodactylidae","Nemadactylus","valenciennesi",1,"-34.1125","114.921","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","32","20210308_0735-1537_TOP_0095.mp4","1.83239","Labridae","Ophthalmolepis","lineolatus",1,"-34.1125","114.921","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","32","20210308_0735-1537_TOP_0094.mp4","0.97820","Labridae","Pseudolabrus","biserialis",6,"-34.1125","114.921","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","32","20210308_0735-1537_TOP_0094.mp4","0.53442","Mullidae","Upeneichthys","vlamingii",1,"-34.1125","114.921","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","32","20210308_0735-1537_TOP_0095.mp4","2.70604","Pomacentridae","Chromis","klunzingeri",4,"-34.1125","114.921","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","32","20210308_0735-1537_TOP_0095.mp4","1.53987","Scorpididae","Neatypus","obliquus",4,"-34.1125","114.921","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","32","20210308_0735-1537_TOP_0095.mp4","1.69086","Serranidae","Caesioperca","spp",22,"-34.1125","114.921","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","33","20210309_0735-1530_TOP_0003_0001.mp4","0.78718","Labridae","Coris","auricularis",37,"-34.0742","114.871","20210309","West Coast","No-take","46.7","Yes","No"
"2021-03_West-Coast_BOSS","33","20210309_0735-1530_TOP_0003_0001.mp4","2.39295","Labridae","Ophthalmolepis","lineolatus",4,"-34.0742","114.871","20210309","West Coast","No-take","46.7","Yes","No"
"2021-03_West-Coast_BOSS","33","20210309_0735-1530_TOP_0003_0001.mp4","0.98904","Labridae","Pseudolabrus","biserialis",1,"-34.0742","114.871","20210309","West Coast","No-take","46.7","Yes","No"
"2021-03_West-Coast_BOSS","33","20210309_0735-1530_TOP_0003_0001.mp4","2.67184","Mullidae","Upeneichthys","vlamingii",1,"-34.0742","114.871","20210309","West Coast","No-take","46.7","Yes","No"
"2021-03_West-Coast_BOSS","34","20210311_0735-1315_TOP_0028.mp4","1.00823","Labridae","Coris","auricularis",2,"-34.0829","114.798","20210311","West Coast","No-take","56.3","Yes","No"
"2021-03_West-Coast_BOSS","34","20210311_0735-1315_TOP_0028.mp4","1.73395","Labridae","Ophthalmolepis","lineolatus",7,"-34.0829","114.798","20210311","West Coast","No-take","56.3","Yes","No"
"2021-03_West-Coast_BOSS","34","20210311_0735-1315_TOP_0028.mp4","0.93343","Labridae","Pseudolabrus","biserialis",3,"-34.0829","114.798","20210311","West Coast","No-take","56.3","Yes","No"
"2021-03_West-Coast_BOSS","34","20210311_0735-1315_TOP_0028.mp4","1.82238","Monacanthidae","Meuschenia","scaber",2,"-34.0829","114.798","20210311","West Coast","No-take","56.3","Yes","No"
"2021-03_West-Coast_BOSS","34","20210311_0735-1315_TOP_0028.mp4","2.30119","Pomacentridae","Chromis","klunzingeri",6,"-34.0829","114.798","20210311","West Coast","No-take","56.3","Yes","No"
"2021-03_West-Coast_BOSS","34","20210311_0735-1315_TOP_0028.mp4","2.58036","Serranidae","Caesioperca","spp",21,"-34.0829","114.798","20210311","West Coast","No-take","56.3","Yes","No"
"2021-03_West-Coast_BOSS","34","20210311_0735-1315_TOP_0028.mp4","0.14264","SUS","SUS","SUS",7,"-34.0829","114.798","20210311","West Coast","No-take","56.3","Yes","No"
"2021-03_West-Coast_BOSS","35","20210309_0735-1530_TOP_0008_0001.mp4","2.19497","Labridae","Dotalabrus","aurantiacus",1,"-34.0959","114.852","20210309","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","35","20210309_0735-1530_TOP_0008_0001.mp4","1.64776","Labridae","Ophthalmolepis","lineolatus",3,"-34.0959","114.852","20210309","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","35","20210309_0735-1530_TOP_0008_0001.mp4","2.62762","Labridae","Pseudolabrus","biserialis",7,"-34.0959","114.852","20210309","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","35","20210309_0735-1530_TOP_0008_0001.mp4","1.20176","Mullidae","Upeneichthys","vlamingii",1,"-34.0959","114.852","20210309","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","35","20210309_0735-1530_TOP_0008_0001.mp4","2.99438","Scorpididae","Neatypus","obliquus",2,"-34.0959","114.852","20210309","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","36","20210309_0735-1530_TOP_0014_0001.mp4","1.50651","Labridae","Austrolabrus","maculatus",2,"-34.1317","114.822","20210309","West Coast","No-take","50.7","Yes","No"
"2021-03_West-Coast_BOSS","36","20210309_0735-1530_TOP_0013_0001.mp4","0.61172","Labridae","Ophthalmolepis","lineolatus",2,"-34.1317","114.822","20210309","West Coast","No-take","50.7","Yes","No"
"2021-03_West-Coast_BOSS","36","20210309_0735-1530_TOP_0013_0001.mp4","1.21816","Labridae","Pseudolabrus","biserialis",3,"-34.1317","114.822","20210309","West Coast","No-take","50.7","Yes","No"
"2021-03_West-Coast_BOSS","36","20210309_0735-1530_TOP_0014_0001.mp4","2.45273","Pomacentridae","Chromis","klunzingeri",3,"-34.1317","114.822","20210309","West Coast","No-take","50.7","Yes","No"
"2021-03_West-Coast_BOSS","36","20210309_0735-1530_TOP_0014_0001.mp4","2.22834","Scorpididae","Neatypus","obliquus",1,"-34.1317","114.822","20210309","West Coast","No-take","50.7","Yes","No"
"2021-03_West-Coast_BOSS","37","20210308_0735-1537_TOP_0123.mp4","0.20493","Cheilodactylidae","Dactylophora","nigricans",2,"-34.1303","114.931","20210308","West Coast","No-take","46.5","Yes","No"
"2021-03_West-Coast_BOSS","37","20210308_0735-1537_TOP_0124.mp4","1.29685","Labridae","Ophthalmolepis","lineolatus",2,"-34.1303","114.931","20210308","West Coast","No-take","46.5","Yes","No"
"2021-03_West-Coast_BOSS","37","20210308_0735-1537_TOP_0124.mp4","1.85435","Labridae","Pseudolabrus","biserialis",3,"-34.1303","114.931","20210308","West Coast","No-take","46.5","Yes","No"
"2021-03_West-Coast_BOSS","38","20210308_0735-1537_TOP_0058.mp4","1.76148","Labridae","Austrolabrus","maculatus",1,"-34.0904","114.917","20210308","West Coast","No-take","45.4","Yes","No"
"2021-03_West-Coast_BOSS","38","20210308_0735-1537_TOP_0058.mp4","2.75915","Labridae","Bodianus","frenchii",1,"-34.0904","114.917","20210308","West Coast","No-take","45.4","Yes","No"
"2021-03_West-Coast_BOSS","38","20210308_0735-1537_TOP_0058.mp4","0.97097","Labridae","Coris","auricularis",1,"-34.0904","114.917","20210308","West Coast","No-take","45.4","Yes","No"
"2021-03_West-Coast_BOSS","38","20210308_0735-1537_TOP_0058.mp4","0.94567","Labridae","Ophthalmolepis","lineolatus",1,"-34.0904","114.917","20210308","West Coast","No-take","45.4","Yes","No"
"2021-03_West-Coast_BOSS","38","20210308_0735-1537_TOP_0058.mp4","2.30035","Labridae","Pseudolabrus","biserialis",12,"-34.0904","114.917","20210308","West Coast","No-take","45.4","Yes","No"
"2021-03_West-Coast_BOSS","38","20210308_0735-1537_TOP_0058.mp4","2.75859","Mullidae","Upeneichthys","vlamingii",1,"-34.0904","114.917","20210308","West Coast","No-take","45.4","Yes","No"
"2021-03_West-Coast_BOSS","38","20210308_0735-1537_TOP_0058.mp4","2.09737","Scorpididae","Neatypus","obliquus",1,"-34.0904","114.917","20210308","West Coast","No-take","45.4","Yes","No"
"2021-03_West-Coast_BOSS","38","20210308_0735-1537_TOP_0058.mp4","1.22150","Serranidae","Caesioperca","spp",3,"-34.0904","114.917","20210308","West Coast","No-take","45.4","Yes","No"
"2021-03_West-Coast_BOSS","39","20210308_0735-1537_TOP_0159.mp4","1.18452","Labridae","Ophthalmolepis","lineolatus",2,"-34.1301","114.877","20210308","West Coast","No-take","42.3","Yes","No"
"2021-03_West-Coast_BOSS","39","20210308_0735-1537_TOP_0159.mp4","2.06929","Labridae","Pseudolabrus","biserialis",7,"-34.1301","114.877","20210308","West Coast","No-take","42.3","Yes","No"
"2021-03_West-Coast_BOSS","39","20210308_0735-1537_TOP_0160.mp4","2.36375","Monacanthidae","Meuschenia","venusta",1,"-34.1301","114.877","20210308","West Coast","No-take","42.3","Yes","No"
"2021-03_West-Coast_BOSS","39","20210308_0735-1537_TOP_0159.mp4","2.20137","Mullidae","Upeneichthys","vlamingii",1,"-34.1301","114.877","20210308","West Coast","No-take","42.3","Yes","No"
"2021-03_West-Coast_BOSS","39","20210308_0735-1537_TOP_0160.mp4","2.98493","Pempherididae","Pempheris","klunzingeri",6,"-34.1301","114.877","20210308","West Coast","No-take","42.3","Yes","No"
"2021-03_West-Coast_BOSS","39","20210308_0735-1537_TOP_0159.mp4","1.03631","Pomacentridae","Chromis","klunzingeri",26,"-34.1301","114.877","20210308","West Coast","No-take","42.3","Yes","No"
"2021-03_West-Coast_BOSS","39","20210308_0735-1537_TOP_0159.mp4","1.24402","Scorpididae","Neatypus","obliquus",2,"-34.1301","114.877","20210308","West Coast","No-take","42.3","Yes","No"
"2021-03_West-Coast_BOSS","39","20210308_0735-1537_TOP_0159.mp4","1.02269","Serranidae","Caesioperca","spp",1,"-34.1301","114.877","20210308","West Coast","No-take","42.3","Yes","No"
"2021-03_West-Coast_BOSS","4","20210310_0737-1601_TOP_0043.mp4","2.51418","Labridae","Coris","auricularis",1,"-34.0862","114.785","20210310","West Coast","No-take","63.5","Yes","No"
"2021-03_West-Coast_BOSS","4","20210310_0737-1601_TOP_0043.mp4","2.87176","Labridae","Suezichthys","bifurcatus",4,"-34.0862","114.785","20210310","West Coast","No-take","63.5","Yes","No"
"2021-03_West-Coast_BOSS","4","20210310_0737-1601_TOP_0043.mp4","1.88327","Monacanthidae","Meuschenia","scaber",2,"-34.0862","114.785","20210310","West Coast","No-take","63.5","Yes","No"
"2021-03_West-Coast_BOSS","4","20210310_0737-1601_TOP_0043.mp4","0.24691","SUS","SUS","SUS",1,"-34.0862","114.785","20210310","West Coast","No-take","63.5","Yes","No"
"2021-03_West-Coast_BOSS","40","20210310_0737-1601_TOP_0006.mp4","0.23829","Pinguipedidae",NA,NA,1,"-34.0784","114.754","20210310","West Coast","No-take","97","Yes","No"
"2021-03_West-Coast_BOSS","41","20210309_0735-1530_TOP_0002_0001.mp4","1.85852","Labridae","Coris","auricularis",6,"-34.0596","114.877","20210309","West Coast","No-take","41.4","Yes","No"
"2021-03_West-Coast_BOSS","41","20210309_0735-1530_TOP_0002_0001.mp4","2.58286","Labridae","Ophthalmolepis","lineolatus",1,"-34.0596","114.877","20210309","West Coast","No-take","41.4","Yes","No"
"2021-03_West-Coast_BOSS","41","20210309_0735-1530_TOP_0002_0001.mp4","1.95417","Labridae","Pseudolabrus","biserialis",3,"-34.0596","114.877","20210309","West Coast","No-take","41.4","Yes","No"
"2021-03_West-Coast_BOSS","41","20210309_0735-1530_TOP_0002_0001.mp4","1.39528","Scorpididae","Neatypus","obliquus",1,"-34.0596","114.877","20210309","West Coast","No-take","41.4","Yes","No"
"2021-03_West-Coast_BOSS","43","20210308_0735-1537_TOP_0025.mp4","2.22194","Labridae","Ophthalmolepis","lineolatus",1,"-34.0521","114.909","20210308","West Coast","No-take","45.5","Yes","No"
"2021-03_West-Coast_BOSS","43","20210308_0735-1537_TOP_0024.mp4","0.05811","Labridae","Pseudolabrus","biserialis",2,"-34.0521","114.909","20210308","West Coast","No-take","45.5","Yes","No"
